ID,Incident Number,Arrest Date,Court Number,Case Filed,Status,Suspect Charge List,Case Type
129586,210204816,2021/02/04,21003363,N,Other Action,",242,211,148(A)1,",Felony
129587,210205466,2021/02/04,21003368,Y,Filed,",22500(H),14601.1(A),23152(A),23152(B),",Misdemeanor
129588,Z20210403-21003369,2021/02/04,21003369,Y,Filed,",23152(B),23152(A),",Misdemeanor
129611,210203711,2021/02/04,21003335,Y,Filed,",496D(A),10851(A),12500(A),466,",Felony
129613,210204634,2021/02/04,21003357,N,Discharge Only,",273.5(A),422,NOTINTBL,",Felony
129759,210205416,2021/02/04,21003362,N,Discharge Only,",243(E)1,",Misdemeanor
129761,210204612,2021/02/04,21003352,N,Discharge Only,",243(E)1,NOTINTBL,",Misdemeanor
130173,210205303,2021/02/04,21003364,Y,Filed,",12500(A),23152(A),",Misdemeanor
130176,210268066,2021/02/05,21004367,N,Discharge Only,",243(E)1,",Misdemeanor
130177,210268088,2021/02/05,21004368,N,Discharge Only,",273.5(A),",Felony
130178,210268141,2021/02/05,21004369,N,Discharge Only,",243(E)1,236,",Felony
130179,210268317,2021/02/05,21004372,Y,Filed,",242,166(A)4,",Misdemeanor
130180,210268442,2021/02/05,21004373,Y,Filed,",148(A)1,243(B),242,",Misdemeanor
130181,210268646,2021/02/05,21004375,N,Discharge Only,",NOTINTBL,12500(A),11350(A),23152(F),",Misdemeanor
130182,210268765,2021/02/05,21004376,Y,Filed,",496D(A),10851(A),",Felony
130183,210268969,2021/02/05,21004377,Y,Filed,",490.2(A),166(A)4,",Misdemeanor
130184,210269155,2021/02/05,21004378,Y,Filed,",368(B)1,245(A)1,",Misdemeanor
130185,210000625,2021/02/05,21004380,Y,Filed,",23152(A),23152(B),273A(B),",Misdemeanor
130186,210269547,2021/02/05,21004382,N,Other Action,",4463(A),11377(A),",Felony
130187,210000624,2021/02/05,21004388,N,Discharge Only,",23152(F),",Misdemeanor
130188,210269428,2021/02/05,21004389,N,Discharge Only,",22350,273A(A),23153(A),16028(C),21658(A),",Felony
130204,210269741,2021/02/05,21004393,N,Discharge Only,",298.1(A),",Misdemeanor
130205,210269202,2021/02/05,21004395,Y,Filed,",245(A)4,245(A)4,211,422,",Felony
130222,210204854,2021/02/05,21004364,Y,Filed,",245(A)1,594(B)1,",Felony
130223,Z20210502-21004365,2021/02/05,21004365,N,Discharge Only,",23152(A),23152(B),",Misdemeanor
130236,210269519,2021/02/05,21004397,Y,Filed,",11351.5,25400A1,273A(A),25850(A),11370.1(A),273A(A),422,29800A1,148(A)1,25400A2,11351,14601.1(A),422,25800(A),12022A1,30305A1,",Felony
127488,210004127,2021/03/01,21000080,Y,Filed,",182(A)1,466,496(A),459,",Felony
127492,200782258,2021/03/01,21000170,Y,Filed,",NOTINTBL,211,166(C)1,",Felony
127510,Z20210103-21000081,2021/03/01,21000081,Y,Filed,",23152(B),23152(A),",Misdemeanor
127511,Z20210103-21000082,2021/03/01,21000082,N,Discharge Only,",12500(A),23152(F),23152(B),23152(A),",Misdemeanor
127512,200000011,2021/03/01,21000083,Y,Filed,",23152(A),23152(B),",Misdemeanor
127513,210004127,2021/03/01,21000085,Y,Filed,",459,182(A)1,496(A),466,",Felony
127514,210004337,2021/03/01,21000087,N,Other Action,",290.011A,148(A)1,",Felony
127515,210004321,2021/03/01,21000088,Y,Filed,",453(A),484(A),451(B),",Felony
127516,Z20210103-21000089,2021/03/01,21000089,Y,Filed,",459,594(B)1,NOTINTBL,487G,",Felony
127517,210004569,2021/03/01,21000093,Y,Filed,",243(E)1,",Misdemeanor
127518,210004622,2021/03/01,21000094,Y,Filed,",484(A),11364(A),459,",Felony
127519,210004917,2021/03/01,21000097,N,Discharge Only,",11351,11351,11378,11351.5,",Felony
127520,210004917,2021/03/01,21000098,Y,Filed,",11378,12022.1B,11351,11351,",Felony
127521,210004917,2021/03/01,21000099,Y,Filed,",11378,11351,11351,",Felony
127523,210004917,2021/03/01,21000101,Y,Filed,",11351,166(A)4,11351,",Felony
127524,210004672,2021/03/01,21000104,Y,Filed,",166(A)4,",Misdemeanor
127525,210005802,2021/03/01,21000107,Y,Filed,",166(A)4,459.5(A),",Misdemeanor
127526,210005783,2021/03/01,21000108,N,Discharge Only,",243(E)1,",Misdemeanor
127527,210005642,2021/03/01,21000109,Y,Filed,",182(A)1,664/459,11364(A),466,",Felony
127528,210005517,2021/03/01,21000111,N,Discharge Only,",466,10851(A),496D(A),",Felony
127529,210005567,2021/03/01,21000112,Y,Filed,",22350,20001(A),23153(A),",Felony
127530,210005909,2021/03/01,21000113,N,Discharge Only,",422,417(A)1,",Felony
127552,210004092,2021/03/01,21000075,Y,Filed,",23152(A),12951(A),",Misdemeanor
127553,Z20210103-21000079,2021/03/01,21000079,N,Discharge Only,",25400A1,25850(A),",Felony
127557,60030033,2021/03/01,21000124,Y,Filed,",211,211,",Felony
127564,210005244,2021/03/01,21000141,N,Discharge Only,",12500(A),12951(B),148(A)1,10851(A),496D(A),",Felony
127576,210003947,2021/03/01,21000227,N,Discharge Only,",459,594(B)1,",Felony
127687,200772629,2021/03/01,21000316,Y,Filed,",664/5305E,459,",Felony
128172,210005642,2021/03/01,21000110,Y,Filed,",12022.1,485,182(A)1,466,11364(A),664/459,",Felony
128206,210077914,2021/03/02,21001281,N,Discharge Only,",273.5(A),236,",Felony
128211,210076079,2021/03/02,21001300,N,Discharge Only,",242,",Misdemeanor
128247,210075435,2021/03/02,21001248,Y,Discharge Only,",21453(A),23103(A),23152(F),23104(A),22350,21453(A),21453(A),21453(A),23153(F),",Felony
128248,Z20210203-21001249,2021/03/02,21001249,N,Discharge Only,",11350(A),11364(A),23152(F),",Misdemeanor
128250,210075413,2021/03/02,21001250,N,Other Action,",166(A)4,",Misdemeanor
128251,210075485,2021/03/02,21001252,Y,Filed,",422,647(F),417(A)1,",Misdemeanor
128252,Z20210203-21001253,2021/03/02,21001253,N,Discharge Only,",20002(A),148(A)1,10851(A),12500(A),23152(F),496D(A),",Felony
128253,Z20210203-21001256,2021/03/02,21001256,N,Other Action,",12500(A),",Misdemeanor
128254,210075980,2021/03/02,21001258,Y,Filed,",490.2(A),594B2A,459,NOTINTBL,490.2(A),490.2(A),459,",Felony
128255,Z20210203-21001261,2021/03/02,21001261,N,Discharge Only,",NOTINTBL,",Misdemeanor
128256,210075720,2021/03/02,21001262,Y,Filed,",496D(A),7.2.25,485,12500(A),NOTINTBL,22502(A),10851(A),",Felony
128257,210049741,2021/03/02,21001265,Y,Filed,",490.4A1,459,487(A),",Felony
128258,210077099,2021/03/02,21001266,Y,Filed,",594(B)1,",Misdemeanor
128259,210077243,2021/03/02,21001267,Y,Filed,",459,459,",Felony
128260,210077005,2021/03/02,21001268,Y,Filed,",148(A)1,25400A1,25400A2,29800A1,30305A1,",Felony
128261,210077025,2021/03/02,21001269,Y,Filed,",23103(A),22450(A),25400A1,22350,23900,20001(A),16028(C),",Felony
128262,210077588,2021/03/02,21001270,N,Discharge Only,",594(B)1,",Felony
128263,210074590,2021/03/02,21001273,N,Discharge Only,",496D,466,10851(A),496D,",Felony
128266,210077823,2021/03/02,21001277,Y,Filed,",459,",Felony
128267,210077544,2021/03/02,21001280,N,Discharge Only,",12022.1,25850(A),148(A)1,25850(A),29825(B),25850(A),30305A1,",Felony
128268,210343380,2021/03/02,21001283,N,Discharge Only,",496D(A),14601.1(A),10851(A),",Felony
128269,210078019,2021/03/02,21001288,N,Other Action,",11364(A),",Misdemeanor
128295,210076916,2021/03/02,21001272,Y,Filed,",182(A)1,211,",Felony
128850,210033201,2021/03/02,21002301,Y,Filed,",422,",Misdemeanor
128870,210239926,2021/03/02,21003917,N,Discharge Only,",69(A),422,",Misdemeanor
128886,210138776,2021/03/03,21002322,Y,Filed,",22450(A),23152(B),23152(A),",Misdemeanor
128887,Z20210303-21002324,2021/03/03,21002324,N,Discharge Only,",23152(F),",Misdemeanor
128888,Z20210303-21002325,2021/03/03,21002325,N,Discharge Only,",12500(A),23152(F),",Misdemeanor
128890,210139235,2021/03/03,21002328,Y,Filed,",148(A)1,273.6(A),243(E)1,",Misdemeanor
128891,210135954,2021/03/03,21002331,Y,Filed,",496D(A),10851(A),",Felony
128892,210140414,2021/03/03,21002333,Y,Filed,",11378,11351,11351,",Felony
128893,210139752,2021/03/03,21002334,Y,Filed,",496(A),",Felony
128894,210140527,2021/03/03,21002338,Y,Filed,",496D,148(A)1,245(A)1,10851(A),10852,20002(A),11364(A),2800.2A,2800.2A,10851(A),10851(A),10851(A),10851(A),",Felony
128895,210140856,2021/03/03,21002344,Y,Filed,",290(B),11364(A),166(A)4,",Felony
128896,210140953,2021/03/03,21002346,Y,Filed,",23152(A),23152(B),22350,",Misdemeanor
128897,210140947,2021/03/03,21002347,N,Discharge Only,",25850(A),29800A1,25400A1,",Felony
128898,210141042,2021/03/03,21002348,Y,Filed,",594(B)1,",Felony
128899,210141064,2021/03/03,21002349,N,Discharge Only,",243(E)1,",Misdemeanor
128900,210141058,2021/03/03,21002353,N,Discharge Only,",21201D2,21201D2,21201D1,21310,",Felony
128901,210140533,2021/03/03,21002354,Y,Filed,",240,12022.1B,242,422,",Felony
128903,210140759,2021/03/03,21002358,N,Other Action,",602(M),594(B)1,11364(A),",Felony
128915,Z20210304-21002364,2021/03/03,21002364,Y,Filed,",594(B)1,594(B)1,",Misdemeanor
128971,210140862,2021/03/03,21002343,Y,Filed,",594(B)1,",Felony
129029,210140806,2021/03/03,21002342,Y,Filed,",11378,11351,11351,11351,148.9(A),11351.5,",Felony
129087,210138867,2021/03/03,21002352,Y,Filed,",459,",Felony
129553,210205682,2021/03/04,21003381,Y,Filed,",422,273.5E1,273A(B),591.5,",Felony
129554,210000451,2021/03/04,21003384,N,Discharge Only,",23153(B),23153(A),",Felony
129555,210204468,2021/03/04,21003386,N,Discharge Only,",496D(A),10851(A),",Felony
129556,210205870,2021/03/04,21003387,Y,Filed,",211,",Felony
129557,210206743,2021/03/04,21003389,Y,Filed,",14601.1(A),10851(A),496D(A),",Felony
129558,210203460,2021/03/04,21003391,N,Discharge Only,",496D(A),10851(A),",Felony
129559,210203460,2021/03/04,21003393,N,Discharge Only,",10851(A),496D(A),11364(A),23226(A),11350(A),",Felony
129560,210206414,2021/03/04,21003394,Y,Filed,",20001(A),",Felony
129561,210207478,2021/03/04,21003399,N,Other Action,",4000(A)1,14601.1(A),",Misdemeanor
129562,Z20210404-21003400,2021/03/04,21003400,Y,Filed,",23152(B),23152(A),",Misdemeanor
129563,210207467,2021/03/04,21003402,N,Discharge Only,",22350,23222B1,23224(A),23222(A),23152(F),21703,",Misdemeanor
129564,210207252,2021/03/04,21003404,Y,Filed,",22106,23152(G),23152(A),",Misdemeanor
129589,210205654,2021/03/04,21003370,Y,Filed,",594(B)1,",Felony
129590,210000453,2021/03/04,21003374,Y,Filed,",23152(A),23152(B),",Misdemeanor
129591,210205745,2021/03/04,21003375,Y,Filed,",245(A)1,245(A)4,",Felony
129594,210205927,2021/03/04,21003408,N,Discharge Only,",148(A)1,422,",Felony
129614,210205751,2021/03/04,21003376,N,Discharge Only,",273.5(A),211,",Felony
129647,210205858,2021/03/04,21003382,N,Discharge Only,",273.5(A),",Felony
129757,210205795,2021/03/04,21003377,N,Discharge Only,",243(E)1,",Misdemeanor
129758,210207393,2021/03/04,21003396,N,Discharge Only,",243(E)1,",Misdemeanor
129992,Z20210426-02526210,2021/03/04,2526210,Y,Filed,",243(D),",Felony
130149,210000452,2021/03/04,21003373,Y,Filed,",23152(B),23152(A),",Misdemeanor
130150,Z20210404-21003401,2021/03/04,21003401,Y,Filed,",23152(A),23152(B),",Misdemeanor
130189,Z20210503-21004390,2021/03/05,21004390,N,Discharge Only,",20002A1,23152(A),23152(B),",Misdemeanor
130202,Z20210503-02526294,2021/03/05,2526294,N,Discharge Only,",459,",Felony
130203,Z20210503-02526295,2021/03/05,2526295,N,Discharge Only,",273.5(A),29800A1,",Felony
130206,Z20210503-21004398,2021/03/05,21004398,N,Discharge Only,",23103(A),",Misdemeanor
130207,Z20210503-21004407,2021/03/05,21004407,N,Other Action,",11364(A),",Misdemeanor
130208,210269882,2021/03/05,21004409,N,Other Action,",594(B)1,422,",Felony
130224,210271138,2021/03/05,21004414,Y,Filed,",273.6(A),",Misdemeanor
130225,210271348,2021/03/05,21004415,N,Discharge Only,",166(A)4,",Misdemeanor
130226,210270384,2021/03/05,21004416,Y,Filed,",NOTINTBL,422,",Felony
130227,210270920,2021/03/05,21004417,N,Discharge Only,",243(D),245(A)1,",Felony
130228,210221122,2021/03/05,21004418,Y,Filed,",11364(A),245(A)1,148(A)1,422,417(A)1,",Felony
130229,210271780,2021/03/05,21004420,Y,Filed,",21310,",Felony
130230,Z20210504-21004424,2021/03/05,21004424,Y,Filed,",12951(B),23152(F),",Misdemeanor
127489,210007579,2021/04/01,21000136,Y,Filed,",245(A)1,245(A)1,",Misdemeanor
127496,210306788,2021/04/01,21000180,N,Discharge Only,",597.1,",Misdemeanor
127506,210008210,2021/04/01,21000155,N,Discharge Only,",25850(A),664/187A,25400A3,25400A3,245(A)2,25400A1,25400A3,25400A1,25400A1,182(A)1,25850(A),25850(A),",Felony
127509,210008210,2021/04/01,21000159,Y,Filed,",2800.2A,29800A1,20002(A),22350,25400A1,25850(A),14601(A),21453(A),664/187A,25400A1,245(A)2,182(A)1,20001(A),25850(A),20002(A),21453(A),20001(A),25850(A),25400A1,25850(A),25850(A),25400A1,25400A1,",Felony
127531,210002472,2021/04/01,21000115,N,Other Action,",10851(A),496D(A),",Felony
127532,210005987,2021/04/01,21000116,Y,Filed,",245(A)1,422,664/187A,245(A)1,594B2A,496(A),245(A)1,",Felony
127533,210006117,2021/04/01,21000117,N,Discharge Only,",21453(D),594(B)1,",Felony
127554,210006264,2021/04/01,21000121,N,Other Action,",664/459,594(B)1,",Felony
127555,210006220,2021/04/01,21000122,Y,Filed,",466,459,",Felony
127556,210006521,2021/04/01,21000123,N,Discharge Only,",10851(A),496D,",Felony
127558,210007068,2021/04/01,21000126,Y,Filed,",594(B)1,594(B)1,",Felony
127559,210007513,2021/04/01,21000133,Y,Filed,",594(B)1,",Felony
127560,210007701,2021/04/01,21000135,N,Other Action,",290.011,",Felony
127561,210007751,2021/04/01,21000137,Y,Filed,",NOTINTBL,22210,21510(A),NOTINTBL,12556,",Misdemeanor
127562,210007886,2021/04/01,21000138,N,Discharge Only,",166(A)4,",Misdemeanor
127563,210007911,2021/04/01,21000140,N,Other Action,",290.011,369I(B),",Felony
127565,210007983,2021/04/01,21000142,Y,Filed,",459,182(A)1,",Felony
127566,210007983,2021/04/01,21000143,Y,Filed,",459,148(A)1,11364(A),182(A)1,",Felony
127567,210008204,2021/04/01,21000151,N,Other Action,",653.22A,",Misdemeanor
127568,210008204,2021/04/01,21000152,N,Other Action,",653.22A,",Misdemeanor
127611,210006719,2021/04/01,21000128,Y,Filed,",466,10851(A),496D(A),",Felony
127661,210007052,2021/04/01,21000125,Y,Filed,",11378,11351,11351.5,11352(A),",Felony
128125,200763991,2021/04/01,21001074,Y,Filed,",459,",Felony
128186,190699088,2021/04/02,21001325,Y,Filed,",646.9(B),524,",Felony
128188,210051394,2021/04/02,21000864,Y,Filed,",459,466,",Felony
128207,Z20210204-02525315,2021/04/02,2525315,Y,Filed,",487(A),",Felony
128208,Z20210204-02525317,2021/04/02,2525317,Y,Filed,",11377(A),10851(A),466,",Felony
128209,210000161,2021/04/02,21001295,Y,Filed,",23152(A),23152(B),",Misdemeanor
128210,210078564,2021/04/02,21001298,Y,Filed,",368(D),487(A),",Felony
128212,210051548,2021/04/02,21001302,Y,Filed,",246.3(A),664/187A,29800A1,NOTINTBL,",Felony
128213,210076455,2021/04/02,21001303,Y,Filed,",11377(A),466,496D,10851(A),",Felony
128214,210023456,2021/04/02,21001304,Y,Filed,",422,",Felony
128215,Z20210204-21001307,2021/04/02,21001307,Y,Filed,",459,",Felony
128216,210078683,2021/04/02,21001309,Y,Filed,",466,21310,",Felony
128217,210078702,2021/04/02,21001310,Y,Filed,",11351,166(A)4,166(A)4,12022.1,11378,11351,",Felony
128218,210079368,2021/04/02,21001311,Y,Filed,",466,496(A),459,182(A)1,",Felony
128219,210078489,2021/04/02,21001312,Y,Filed,",459,466,496(A),594(B)1,12022.1B,",Felony
128220,210079368,2021/04/02,21001313,Y,Filed,",459,182(A)1,466,496(A),496(A),",Felony
128222,210079459,2021/04/02,21001327,Y,Filed,",11351.5,11351,11379(A),11378,182(A)1,",Felony
128223,210040579,2021/04/02,21001328,N,Discharge Only,",496D,466,10851(A),",Felony
128224,210079380,2021/04/02,21001329,Y,Filed,",11351.5,11351,11351,11378,11379(A),",Felony
128225,210079459,2021/04/02,21001330,Y,Filed,",11351,11379(A),11378,11351.5,182(A)1,",Felony
128226,210079283,2021/04/02,21001331,Y,Filed,",11351.5,11379(A),11378,11351,",Felony
128227,210080268,2021/04/02,21001333,N,Discharge Only,",182(A)1,11351,25800(A),11351,11351,11351,11352(A),11370.1(A),11352(A),11352(A),11352(A),11351,11359(B),11352(A),25850(A),11352(A),11351,",Felony
128228,210033609,2021/04/02,21001335,Y,Filed,",23920,25850(A),11350(A),21810,32310,25400A1,246.3(A),",Felony
128229,210080268,2021/04/02,21001336,N,Discharge Only,",11352(A),11359(B),11351,29800A1,11370.1(A),25850(A),11352(A),11352(A),11351,11352(A),25400A1,11351,11352(A),11351,11351,11352(A),182(A)1,11351,",Felony
128270,210078122,2021/04/02,21001289,N,Discharge Only,",243(E)1,",Misdemeanor
128271,Z20210204-21001290,2021/04/02,21001290,N,Discharge Only,",11351,11378,11352(A),12500(A),11379(A),",Felony
128272,210078235,2021/04/02,21001292,N,Discharge Only,",148.9(A),11351.5,11364(A),21954(A),11350(A),",Felony
128273,210078213,2021/04/02,21001293,N,Discharge Only,",273.5(A),",Felony
128274,210078291,2021/04/02,21001294,Y,Filed,",594(B)1,",Felony
128275,210080268,2021/04/02,21001337,N,Discharge Only,",11351,11351,11359(A),11352(A),25850(A),11352(A),11351,25400A1,11351,11351,11351,11352(A),11370.1(A),182(A)1,11352(A),11352(A),11352(A),",Felony
128277,210080484,2021/04/02,21001346,Y,Filed,",594(B)1,182(A)1,487J,496(A),",Felony
128296,210080456,2021/04/02,21001332,N,Discharge Only,",273.5(A),",Felony
128297,210078699,2021/04/02,21001317,N,Discharge Only,",273.5(A),245(A)4,236,",Felony
128317,210080268,2021/04/02,21001348,N,Discharge Only,",11352(A),11359(B),11352(A),11352(A),25400A1,11351,11352(A),11351,11370.1(A),11351,11352(A),11352(A),11351,182(A)1,25850(A),11351,11351,",Felony
128318,210079835,2021/04/02,21001351,Y,Filed,",166(A)4,166(A)4,211,",Felony
128319,210079926,2021/04/02,21001353,N,Discharge Only,",273.5(A),368(B)1,",Felony
128402,210023456-21001305,2021/04/02,21001305,Y,Filed,",273.6(A),273.6(A),422,646.9(C),646.9(B),273.6(A),273.6(A),273.6(A),422,646.9(C),273.6(A),422,273.6(A),273.6(A),",Felony
128403,210078605,2021/04/02,21001321,Y,Filed,",191.5(A),23104(A),20002(A),20001(A),23153(A),496D(A),21453(A),10851(A),192(C)1,22350,",Felony
128581,210080484,2021/04/02,21001334,Y,Filed,",182(A)1,496(A),487J,594(B)1,",Felony
128859,210078978,2021/04/02,21001347,Y,Filed,",20001(A),22450(A),23900,25850(A),22350,25400A1,32310(A),",Felony
128902,210014127,2021/04/03,21002355,N,Discharge Only,",21663,496D(A),10851(A),",Felony
128905,Z20210304-02525581,2021/04/03,2525581,Y,Filed,",10851(A),2800.2,",Felony
128906,Z20210304-02525582,2021/04/03,2525582,Y,Filed,",2800.2,10851(A),",Felony
128907,Z20210304-02525583,2021/04/03,2525583,Y,Filed,",273.5(A),",Felony
128908,Z20210304-02525584,2021/04/03,2525584,Y,Filed,",23152(A),",Felony
128909,Z20210304-02525585,2021/04/03,2525585,Y,Filed,",23152(A),",Felony
128910,Z20210304-21002359,2021/04/03,21002359,N,Discharge Only,",23152(A),23152(B),",Misdemeanor
128911,210141086,2021/04/03,21002360,N,Discharge Only,",23153(F),21461(A),23153(A),",Felony
128912,210141274,2021/04/03,21002361,Y,Filed,",459,",Felony
128913,Z20210304-21002362,2021/04/03,21002362,Y,Filed,",23152(A),23152(B),",Misdemeanor
128916,210141387,2021/04/03,21002372,N,Discharge Only,",11364(A),602(M),466,594(B)1,",Felony
128917,210142103,2021/04/03,21002373,Y,Filed,",10851(A),496D,12500(A),496(A),",Felony
128918,210142517,2021/04/03,21002376,Y,Filed,",11351,166(A)4,",Felony
128919,210141268,2021/04/03,21002377,Y,Filed,",30605(A),29800A1,30605(A),32310(A),30305A1,25400A1,",Felony
128920,210142711,2021/04/03,21002379,N,Discharge Only,",459.5(A),",Misdemeanor
128921,210142642,2021/04/03,21002380,Y,Filed,",11364(A),166(A)4,",Misdemeanor
128922,210092138,2021/04/03,21002382,Y,Filed,",29825(A),30605(A),29815(A),29815(A),29900A1,30305A1,29900A1,29825(A),32625(A),25850(A),",Felony
128923,210143060,2021/04/03,21002387,Y,Filed,",166(A)4,594B2A,166(A)4,594(B)1,",Felony
128924,210642674,2021/04/03,21002388,N,Discharge Only,",NOTINTBL,25800(A),182(A)1,NOTINTBL,187(A),",Felony
128925,210143418,2021/04/03,21002389,N,Other Action,",664/59B2A,459,",Felony
128963,Z20210305-21002390,2021/04/03,21002390,Y,Filed,",12500(A),23152(B),23152(A),",Misdemeanor
128989,210661938,2021/04/03,21002399,N,Discharge Only,",594(B)1,245(A)1,",Felony
129005,210143167,2021/04/03,21002385,N,Discharge Only,",273.5(A),",Felony
129006,210143236,2021/04/03,21002386,N,Discharge Only,",273.5(A),245(A)4,",Felony
129030,210143076,2021/04/03,21002384,Y,Filed,",11351.5,11351,11351,11378,",Felony
129089,210203086,2021/04/03,21002526,N,Discharge Only,",242,",Misdemeanor
129305,Z20210323-21002987,2021/04/03,21002987,Y,Filed,",NOTINTBL,29800A1,29825(B),",Felony
129363,Z20210327-02525924,2021/04/03,2525924,Y,Filed,",29800A1,2800.2A,",Felony
129509,210441393,2021/04/03,21002374,Y,Filed,",466,6641085A,11377(A),459,11364(A),",Felony
129565,210207600,2021/04/04,21003405,N,Discharge Only,",594(B)1,",Felony
129566,210208391,2021/04/04,21003413,N,Discharge Only,",594(B)1,",Felony
129567,210208498,2021/04/04,21003414,Y,Filed,",273.6(A),",Misdemeanor
129568,210154233,2021/04/04,21003416,Y,Filed,",466,459,487(A),",Felony
129569,210208993,2021/04/04,21003423,N,Other Action,",490.2(A),",Misdemeanor
129570,210209151,2021/04/04,21003424,N,Discharge Only,",243(E)1,",Misdemeanor
129571,210209010,2021/04/04,21003426,Y,Filed,",422,25400A2,25400A2,",Felony
129592,Z20210404-21003406,2021/04/04,21003406,Y,Filed,",23152(A),23152(B),",Misdemeanor
129593,Z20210404-21003407,2021/04/04,21003407,N,Discharge Only,",23152(F),",Misdemeanor
129595,210207763,2021/04/04,21003409,Y,Filed,",602(M),25850(A),25400A1,23221(B),",Felony
129596,210207826,2021/04/04,21003410,N,Discharge Only,",594(B)1,459,594(B)1,",Felony
129615,210204640,2021/04/04,21003415,Y,Filed,",273.5(A),245(A)1,",Felony
129616,210207757,2021/04/04,21003412,N,Discharge Only,",273.5(A),243.4(A),236,",Felony
129624,210209195,2021/04/04,21003427,Y,Filed,",22107,23152(A),23152(B),",Misdemeanor
129625,210209317,2021/04/04,21003429,Y,Filed,",22810G1,",Felony
129626,210188743,2021/04/04,21003430,Y,Filed,",12500(A),496D(A),10851(A),",Felony
129630,210209606,2021/04/04,21003435,Y,Filed,",69(A),4600,",Felony
129760,210208636,2021/04/04,21003421,N,Discharge Only,",273.6(A),",Misdemeanor
130170,200773451,2021/04/04,21004500,Y,Filed,",12022.1B,211,",Felony
130174,210040983,2021/04/05,21004443,Y,Filed,",245(A)(1),245(A)(4),211,236,",Felony
130190,Z20210504-21004434,2021/04/05,21004434,Y,Filed,",459,490.4A1,487(A),",Felony
130191,210272534,2021/04/05,21004437,Y,Filed,",NOTINTBL,236,273.5(A),",Misdemeanor
130192,210273388,2021/04/05,21004438,N,Discharge Only,",166(A)4,",Misdemeanor
130193,210262999,2021/04/05,21004439,N,Discharge Only,",29800A1,245(A)2,187(A),",Felony
130194,200656669,2021/04/05,21004440,N,Discharge Only,",29800A1,29900A1,NOTINTBL,NOTINTBL,459,26100(C),246.3(A),12022.5B,2800.2A,25850(A),",Felony
130195,200656669-21004441,2021/04/05,21004441,Y,Filed,",459,NOTINTBL,",Felony
130196,210273827,2021/04/05,21004442,Y,Filed,",12022.1,273A(B),22810G1,",Felony
130197,210273526,2021/04/05,21004444,Y,Filed,",664/187A,368(B)1,368(B)1,664/187A,",Felony
130198,210170740,2021/04/05,21004445,N,Other Action,",273.6(A),",Misdemeanor
130231,210272067,2021/04/05,21004425,N,Discharge Only,",166(A)4,",Misdemeanor
130232,210272045,2021/04/05,21004427,N,Other Action,",602(M),",Misdemeanor
130233,Z20210504-21004428,2021/04/05,21004428,Y,Filed,",23152(A),23152(B),",Misdemeanor
130234,210272073,2021/04/05,21004429,Y,Filed,",273.5(A),",Misdemeanor
130235,Z20210504-21004430,2021/04/05,21004430,N,Discharge Only,",23152(G),",Misdemeanor
130256,210273764,2021/04/05,21004492,Y,Filed,",166(A)4,422,368(C),",Felony
130294,210243999,2021/04/05,21004508,N,Other Action,",211,487(A),",Felony
130329,210274091,2021/04/05,21004449,Y,Filed,",664/211,459,69(A),",Felony
127490,200695598,2021/05/01,21000160,Y,Filed,",182(A)1,245(A)1,211,",Felony
127491,210008919,2021/05/01,21000166,Y,Filed,",11364(A),10851(A),496D,11377(A),466,",Felony
127493,210608862,2021/05/01,21000173,Y,Filed,",23152(A),21658(A),",Misdemeanor
127494,210009359,2021/05/01,21000175,Y,Filed,",11352(A),12022.1,11351,166(A)4,11353.6B,",Felony
127495,210003674,2021/05/01,21000178,N,Other Action,",496D,10851(A),",Felony
127497,210009412,2021/05/01,21000181,N,Discharge Only,",11379(A),",Felony
127498,210009456,2021/05/01,21000183,Y,Filed,",496(A),166(A)4,11378,530.5(A),11351,12022.1,594(B)1,11364(A),475(A),",Felony
127499,210009519,2021/05/01,21000184,Y,Filed,",11378,11351,11351.5,11351,",Felony
127500,210009688,2021/05/01,21000187,Y,Filed,",11351.5,11352(A),",Felony
127501,Z20210105-21000188,2021/05/01,21000188,Y,Filed,",14601.1(A),23152(A),23152(B),",Misdemeanor
127502,210010061,2021/05/01,21000195,N,Discharge Only,",1290,",Misdemeanor
127503,210010362,2021/05/01,21000198,Y,Filed,",11351,11378,11351,",Felony
127507,210008345,2021/05/01,21000156,Y,Filed,",459,487(A),496(A),466,",Felony
127508,210008345,2021/05/01,21000157,Y,Filed,",496(A),466,487(A),459,",Felony
127569,150000422,2021/05/01,21000154,N,Other Action,",10851(A),11364(A),496D(A),",Felony
127590,210009321,2021/05/01,21000199,Y,Filed,",211,",Felony
127591,210010271,2021/05/01,21000201,N,Discharge Only,",182(A)1,245(A)1,",Felony
127592,210010271,2021/05/01,21000202,N,Discharge Only,",245(A)1,182(A)1,",Felony
127593,210010629,2021/05/01,21000204,Y,Filed,",166(A)4,245(A)1,368(B)1,",Felony
127616,210008709,2021/05/01,21000165,N,Discharge Only,",273.5(A),",Felony
127617,210008533,2021/05/01,21000161,N,Discharge Only,",273.5(A),243(E)1,",Felony
127618,210009951,2021/05/01,21000190,N,Discharge Only,",273.5(A),",Felony
127619,100010538,2021/05/01,21000191,N,Discharge Only,",422,273.5(A),",Felony
127621,210769121,2021/05/01,21000205,Y,Filed,",166(A)4,",Misdemeanor
127626,210009967,2021/05/01,21000211,N,Other Action,",459,242,",Felony
